transaction_date,account,posting,amount
2019-10-18,2,TRUE,12256.19
2019-10-07,7,TRUE,35535.33
2020-08-02,3,TRUE,31142.98
2019-04-28,12,TRUE,22132.85
2020-06-19,4,TRUE,-3246.06
2019-03-16,13,TRUE,9484.27
2019-09-07,11,TRUE,6293.2
2020-08-03,11,TRUE,17147.87
2019-09-03,12,TRUE,8696.27
2019-09-01,14,TRUE,6383.76
2020-08-11,8,TRUE,28104.42
2019-12-20,14,TRUE,3053.16
2019-09-28,12,TRUE,9630.31
2019-01-20,10,TRUE,11838.38
2019-08-22,1,TRUE,32995.41
2019-04-09,3,TRUE,5356.64
2019-05-08,15,TRUE,3664.26
2019-10-07,9,TRUE,75437.45
2019-01-22,5,TRUE,3888.79
2019-12-07,6,TRUE,17157.06
2019-10-06,11,TRUE,22548.71
2020-07-20,6,TRUE,34388.43
2020-04-22,8,TRUE,13211.1
2020-06-22,1,TRUE,30827.94
2019-09-15,3,TRUE,17101.01
2020-01-01,4,TRUE,-3655.19
2019-03-15,14,TRUE,1271.88
2020-04-29,13,TRUE,11916.49
2020-05-15,7,TRUE,15816.94
2019-12-16,3,TRUE,10600.26
2019-01-08,2,TRUE,8088.74
2020-03-03,4,TRUE,1789.4
2019-06-25,10,TRUE,31232.56
2020-07-24,14,TRUE,1368.53
2019-10-05,8,TRUE,20480.19
2019-01-25,4,TRUE,1113.66
2019-12-09,9,TRUE,42547.39
2019-04-11,14,TRUE,3099.49
2019-12-19,5,TRUE,25168.72
2020-02-12,5,TRUE,15789.04
2020-01-26,7,TRUE,30836.15
2019-05-26,3,TRUE,10129.39
2019-09-21,6,TRUE,12464.18
2020-10-18,3,TRUE,28554.25
2019-10-25,11,TRUE,24010.72
2019-02-27,15,TRUE,345.48
2020-10-08,9,TRUE,95369.7
2020-04-06,11,TRUE,6511.32
2020-05-13,11,TRUE,4337.23
2020-04-12,1,TRUE,31207.65
2019-12-03,5,TRUE,36697.62
2020-06-18,11,TRUE,18445.96
2020-06-29,4,TRUE,-3402.77
2020-06-23,11,TRUE,10441.11
2019-09-28,12,TRUE,11562.81
2020-03-14,5,TRUE,23171.24
2020-09-12,11,TRUE,5247.66
2019-01-28,1,TRUE,20593.93
2020-06-24,13,TRUE,2212.03
2019-06-15,5,TRUE,2759.71
2020-03-06,15,TRUE,4108.7
2019-09-27,5,TRUE,5475.87
2019-10-26,2,TRUE,7626.82
2020-06-24,7,TRUE,26860.91
2019-02-07,2,TRUE,11602.1
2019-01-27,13,TRUE,786.19
2020-02-21,3,TRUE,29506.0
2020-01-01,4,TRUE,-3216.86
2019-05-10,15,TRUE,6868.69
2020-04-18,15,TRUE,4145.89
2019-01-23,7,TRUE,5859.57
2019-01-04,4,TRUE,2472.02
2019-03-26,3,TRUE,10567.09
2020-02-10,7,TRUE,19698.95
2019-12-13,4,TRUE,1452.47
2019-06-10,12,TRUE,11478.55
2019-04-19,9,TRUE,41745.63
2019-05-11,1,TRUE,32209.06
2020-09-23,12,TRUE,10211.66
2020-06-21,5,TRUE,4188.0
2020-03-09,5,TRUE,30959.35
2020-06-01,4,TRUE,-1671.53
2019-10-28,6,TRUE,29718.46
2020-05-13,13,TRUE,4060.37
2020-09-24,1,TRUE,60550.45
2020-01-27,9,TRUE,34753.29
2019-12-17,15,TRUE,8188.33
2019-09-03,10,TRUE,20544.21
2020-02-21,8,TRUE,14734.13
2020-04-27,1,TRUE,29600.39
2020-08-02,15,TRUE,3322.85
2020-10-19,5,TRUE,9267.31
2020-09-13,12,TRUE,13335.78
2019-03-16,9,TRUE,21055.91
2019-06-11,9,TRUE,76167.52
2020-05-10,10,TRUE,16398.67
2019-06-02,15,TRUE,3565.36
2019-12-26,15,TRUE,9114.84
2020-06-12,13,TRUE,1858.34
2020-03-09,10,TRUE,13472.24
2020-01-09,4,TRUE,-1760.73
2020-06-06,5,TRUE,8880.81
2019-06-21,12,TRUE,12352.75
2020-02-27,2,TRUE,51492.12
2019-07-19,11,TRUE,4141.22
2019-11-23,7,TRUE,23996.48
2020-06-28,9,TRUE,33668.44
2020-08-03,8,TRUE,25388.71
2019-07-14,13,TRUE,6220.56
2020-02-22,1,TRUE,42519.01
2019-04-21,7,TRUE,33793.78
2019-01-29,12,TRUE,28174.46
2020-08-23,8,TRUE,20209.92
2020-01-03,12,TRUE,11072.3
2020-10-10,3,TRUE,26842.36
2020-06-08,5,TRUE,5739.81
2019-02-21,14,TRUE,1607.97
2019-10-15,15,FALSE,2812.73
2019-01-23,2,TRUE,5487.0
2019-10-18,14,TRUE,4370.97
2019-06-04,6,TRUE,17037.23
2020-09-23,11,TRUE,4856.31
2019-05-04,12,TRUE,50186.61
2020-04-07,6,TRUE,95999.72
2019-06-28,5,TRUE,2866.68
2019-09-02,7,TRUE,17128.03
2019-07-24,13,TRUE,11603.24
2020-04-11,15,TRUE,2136.35
2020-03-17,8,TRUE,55207.46
2019-09-25,11,TRUE,10801.77
2019-03-29,9,TRUE,30379.17
2019-06-12,3,TRUE,11275.34
2020-08-14,11,TRUE,25468.81
2020-01-17,15,TRUE,21031.2
2020-10-25,2,TRUE,30478.26
2019-10-17,13,TRUE,3448.48
2020-10-19,4,TRUE,-317.27
2019-07-12,3,TRUE,19639.77
2020-06-29,14,TRUE,724.42
2020-10-15,12,TRUE,50255.51
2020-10-09,15,TRUE,4975.89
2020-04-01,14,TRUE,-3181.03
2019-05-26,7,TRUE,14396.63
2020-08-22,14,TRUE,1670.37
2020-08-28,14,TRUE,874.21
2019-11-02,15,TRUE,8896.71
2019-06-21,13,TRUE,3197.03
2019-04-23,3,TRUE,3841.79
2019-01-03,2,TRUE,7488.34
2019-10-08,15,TRUE,5543.77
2020-09-17,11,TRUE,3575.52
2020-02-05,11,TRUE,3930.8
2019-06-19,15,TRUE,3804.19
2019-12-02,4,TRUE,2422.75
2020-09-18,11,TRUE,3611.1
2020-10-04,6,TRUE,27458.26
2019-02-03,10,TRUE,13449.13
2020-10-07,15,TRUE,5299.32
2019-05-27,12,TRUE,49658.33
2020-07-12,1,FALSE,61008.85
2020-07-04,1,TRUE,70618.83
2020-08-08,10,TRUE,22329.69
2020-04-13,15,TRUE,4614.13
2019-12-22,8,TRUE,10756.79
2020-04-20,8,TRUE,23570.46
2020-07-12,10,TRUE,72371.7
2019-05-26,6,TRUE,20439.45
2019-12-13,1,TRUE,111476.07
2020-08-23,11,TRUE,12537.62
2020-05-19,12,TRUE,7319.08
2020-10-24,2,TRUE,27657.33
2020-02-25,8,TRUE,25576.22
2019-05-23,1,TRUE,39824.39
2020-05-24,5,TRUE,7985.05
2019-06-28,6,TRUE,14290.79
2019-01-17,2,TRUE,3585.73
2020-02-10,6,TRUE,27354.31
2019-05-17,11,TRUE,5889.73
2020-10-10,4,TRUE,-303.42
2020-09-15,1,TRUE,30065.47
2020-06-28,6,TRUE,143210.88
2019-12-23,12,TRUE,16840.49
2019-05-19,8,TRUE,45933.87
2019-04-08,2,TRUE,7501.12
2020-08-28,8,TRUE,30125.41
2019-12-22,8,TRUE,11027.97
2019-02-04,4,TRUE,2745.42
2019-02-14,15,TRUE,456.86
2020-05-05,13,FALSE,6292.13
2019-01-14,12,TRUE,33553.22
2019-03-01,15,TRUE,245.42
2019-12-06,15,TRUE,6685.88
2019-12-19,10,FALSE,21519.77
2020-07-14,6,TRUE,34876.2
2019-01-06,5,TRUE,3548.42
2020-01-23,4,TRUE,-1589.86
2019-07-08,12,TRUE,19802.14
2019-08-09,13,TRUE,10595.21
2020-02-01,11,TRUE,1736.47
2020-04-21,1,TRUE,28662.82
2019-08-13,8,TRUE,15413.99
2019-06-06,9,TRUE,138794.15
2019-12-13,1,TRUE,117960.83
2020-08-23,6,TRUE,41385.78
2019-05-28,1,TRUE,34705.89
2020-04-06,11,TRUE,7485.24
2019-04-09,14,TRUE,2959.18
2019-11-23,6,TRUE,16881.61
2020-08-16,6,TRUE,21749.55
2019-01-12,4,TRUE,1228.52
2019-06-17,9,TRUE,117805.77
2019-11-20,10,TRUE,10908.82
2019-01-24,4,TRUE,2017.57
2019-03-20,12,TRUE,18747.02
2019-08-06,9,TRUE,18828.83
2020-06-13,2,TRUE,28109.71
2019-04-12,7,TRUE,41869.18
2019-10-09,11,TRUE,24348.11
2020-04-22,1,TRUE,30805.83
2019-01-04,2,TRUE,6354.25
2020-03-26,11,TRUE,5796.11
2020-08-05,1,TRUE,54948.3
2019-07-12,2,TRUE,42648.26
2020-03-07,10,TRUE,20577.0
2019-09-06,5,TRUE,10227.66
2020-09-09,8,TRUE,13874.05
2019-04-07,11,TRUE,14930.27
2019-04-06,5,TRUE,193.39
2020-08-24,6,TRUE,33813.06
2019-06-09,12,TRUE,12200.71
2020-07-15,14,TRUE,1475.8
2020-08-24,1,TRUE,36188.71
2020-10-28,6,TRUE,18936.73
2020-08-01,13,TRUE,4607.91
2019-04-28,7,TRUE,33706.0
2020-06-26,9,TRUE,18534.65
2020-09-12,11,TRUE,6937.58
2019-09-29,7,TRUE,13510.23
2019-04-27,13,TRUE,-274.9
2020-10-01,5,TRUE,8709.04
2019-11-19,12,TRUE,18454.66
2020-04-08,11,TRUE,13746.12
2020-01-25,5,TRUE,19535.5
2019-06-26,9,TRUE,140825.29
2019-10-20,6,TRUE,24413.75
2019-04-09,9,TRUE,49639.35
2019-04-04,15,TRUE,2000.26
2019-06-07,11,TRUE,29348.72
2020-04-04,4,TRUE,-1824.71
2019-12-23,10,TRUE,18777.64
2019-11-20,12,TRUE,14333.72
2020-10-15,8,TRUE,37338.62
2020-06-18,14,TRUE,415.26
2020-10-23,5,TRUE,12170.32
2019-04-16,2,TRUE,9742.5
2020-07-19,13,TRUE,761.33
2019-07-21,5,TRUE,23032.15
2019-09-24,12,TRUE,13624.15
2019-12-10,14,TRUE,3167.09
2019-03-03,7,TRUE,5097.31
2019-12-19,11,TRUE,4436.7
2019-04-26,8,TRUE,9747.04
2019-09-02,15,TRUE,54188.73
2020-05-24,9,TRUE,22691.99
2019-08-16,10,TRUE,42678.12
2020-08-11,12,TRUE,96767.12
2019-08-21,9,TRUE,24629.19
2020-04-12,12,TRUE,20118.0
2019-01-14,8,TRUE,10451.1
2020-05-18,4,TRUE,-1924.31
2019-08-21,2,TRUE,25598.36
2019-03-09,14,TRUE,2346.56
2020-10-18,6,TRUE,39681.05
2020-10-02,15,TRUE,3818.99
2019-08-12,1,TRUE,40810.11
2020-04-23,15,TRUE,2175.37
2019-03-29,14,TRUE,2312.05
2020-08-29,7,TRUE,28432.63
2019-04-16,7,TRUE,40815.86
2020-04-20,3,TRUE,13831.0
2020-08-05,1,FALSE,44171.52
2019-09-03,13,TRUE,-2177.14
2020-03-18,4,TRUE,2047.07
2019-05-26,1,TRUE,51559.47
2020-04-03,1,TRUE,41119.09
2020-03-21,15,TRUE,4917.5
2020-04-08,15,TRUE,2175.37
2020-07-27,14,TRUE,1157.24
2020-08-26,11,TRUE,26705.7
2019-04-22,14,TRUE,6288.26
2019-07-18,9,TRUE,77337.02
2019-02-27,5,TRUE,5152.89
2020-09-10,9,TRUE,67217.23
2019-06-10,4,TRUE,0.81
2020-04-11,8,TRUE,14025.88
2019-06-02,1,TRUE,31722.73
2020-04-14,1,TRUE,57861.39
2019-10-03,4,TRUE,-406.09
2019-01-27,11,TRUE,44219.47
2019-07-11,5,TRUE,24622.34
2020-09-24,9,TRUE,50897.0
2020-08-02,3,TRUE,34628.03
2019-01-04,15,TRUE,6527.92
2019-06-04,12,TRUE,13873.09
2020-02-07,13,TRUE,11701.18
2019-07-21,8,TRUE,14101.44
2019-01-20,13,TRUE,711.22
2020-10-02,10,TRUE,37625.62
2019-12-13,8,TRUE,18259.42
2019-01-15,6,TRUE,19070.71
2019-01-18,2,TRUE,6470.99
2019-09-26,9,TRUE,30930.22
2019-07-23,10,TRUE,16059.49
2020-03-07,15,TRUE,3515.58
2019-12-16,6,TRUE,19968.75
2020-09-22,4,TRUE,9731.35
2019-11-23,15,TRUE,6726.35
2019-04-16,14,TRUE,6339.28
2020-05-17,10,TRUE,13701.81
2020-05-14,5,TRUE,13966.24
2019-08-22,5,TRUE,4305.1
2019-11-02,6,TRUE,25322.42
2020-05-12,4,TRUE,-986.11
2019-10-12,7,TRUE,14746.44
2020-08-21,10,TRUE,18059.47
2019-12-19,15,TRUE,11844.28
2019-08-29,9,TRUE,38996.21
2019-07-22,13,TRUE,5636.59
2019-03-21,4,TRUE,-1588.17
2020-07-27,9,TRUE,37513.17
2020-02-05,4,TRUE,-7627.59
2019-08-06,14,TRUE,8641.68
2020-08-05,6,TRUE,31963.91
2019-03-24,14,TRUE,1242.3
2020-06-01,14,TRUE,867.11
2020-02-10,1,TRUE,46948.08
2019-01-11,2,TRUE,8272.19
2020-04-18,9,TRUE,134638.36
2020-03-01,13,TRUE,-2718.97
2020-10-15,6,TRUE,30384.84
2019-04-08,6,TRUE,28472.68
2020-03-06,11,TRUE,6643.5
2019-11-19,14,TRUE,5939.06
2019-09-11,7,TRUE,12888.42
2019-06-19,4,TRUE,1.35
2019-12-29,6,TRUE,25534.76
2020-05-09,7,TRUE,20167.73
2020-01-22,15,TRUE,16603.58
2020-05-13,5,TRUE,14634.19
2019-12-10,8,TRUE,17219.9
2019-06-11,3,TRUE,7312.86
2019-04-23,8,TRUE,12320.7
2019-09-10,3,TRUE,11200.66
2020-09-14,1,TRUE,69640.01
2020-09-13,5,TRUE,10765.64
2020-06-11,4,TRUE,-3477.39
2020-07-28,8,TRUE,15551.5
2020-07-16,15,TRUE,7372.96
2020-03-26,7,TRUE,19515.99
2020-03-06,11,FALSE,5592.74
2020-03-24,13,TRUE,-1909.83
2020-08-23,6,FALSE,24919.52
2019-05-08,14,TRUE,-2156.08
2020-10-07,6,TRUE,40886.12
2019-12-12,15,TRUE,8939.55
2020-07-16,13,TRUE,819.9
2019-09-27,8,TRUE,23567.87
2019-06-05,12,TRUE,11630.59
2020-07-02,4,TRUE,-24149.87
2019-01-22,8,TRUE,10559.06
2020-04-12,12,TRUE,23471.0
2020-01-14,4,TRUE,-3402.59
2019-01-28,2,TRUE,5803.88
2019-04-11,11,TRUE,8901.94
2020-07-13,13,TRUE,463.49
2020-02-09,10,TRUE,69396.39
2019-01-22,4,TRUE,1553.13
2020-07-26,14,TRUE,962.2
2020-07-20,5,TRUE,15908.74
2019-07-21,1,TRUE,53410.32
2020-08-21,8,TRUE,15094.28
2020-07-28,6,TRUE,29754.52
2019-08-07,5,TRUE,4586.19
2020-02-01,11,TRUE,2012.92
2019-10-17,8,TRUE,16442.53
2020-05-05,10,TRUE,14441.27
2019-06-05,4,TRUE,0.72
2020-02-08,11,TRUE,2738.6
2020-07-06,6,TRUE,20730.61
2020-07-08,5,TRUE,21924.23
2019-10-09,2,TRUE,16585.83
2019-03-25,12,TRUE,9642.61
2020-04-05,3,TRUE,13831.0
2019-04-05,8,TRUE,9445.87
2019-06-01,2,FALSE,15356.12
2019-09-29,1,TRUE,34877.01
2019-05-28,12,TRUE,45696.23
2019-08-13,15,TRUE,5469.48
2020-02-05,14,TRUE,1727.49
2019-03-21,15,TRUE,3795.9
2019-03-23,5,TRUE,15174.37
2019-06-20,6,TRUE,16292.43
2019-05-16,2,TRUE,10445.68
2020-02-29,9,TRUE,37825.42
2019-02-14,15,TRUE,293.56
2019-06-14,10,TRUE,59438.72
2019-08-08,4,TRUE,939.69
2020-01-13,11,TRUE,7675.86
2019-11-21,3,TRUE,41491.23
2019-05-18,2,TRUE,7314.74
2020-09-15,6,TRUE,51202.55
2020-02-01,9,TRUE,26363.17
2020-01-19,9,TRUE,34056.49
2020-02-13,5,TRUE,21971.23
2020-10-27,2,TRUE,18397.34
2019-06-03,5,TRUE,2688.4
2020-03-14,13,TRUE,-2945.06
2020-05-19,3,TRUE,11593.67
2019-09-12,13,TRUE,-4596.17
2020-06-15,13,TRUE,1210.92
2020-05-26,10,TRUE,9743.51
2019-10-12,13,TRUE,2126.44
2019-01-20,15,TRUE,11252.89
2020-01-18,9,TRUE,29875.64
2020-08-14,2,TRUE,43253.06
2020-01-11,11,TRUE,6532.1
2019-03-24,12,TRUE,10853.54
2020-10-05,1,TRUE,77052.05
2020-09-26,6,TRUE,68606.37
2019-10-14,6,TRUE,18626.78
2019-12-08,11,TRUE,5981.46
2020-03-09,7,TRUE,23920.37
2019-09-12,5,TRUE,5656.89
2019-09-09,1,TRUE,22058.96
2019-07-20,3,TRUE,31343.46
2020-01-25,3,TRUE,16909.71
2020-10-11,8,TRUE,26017.07
2020-03-09,15,TRUE,3871.45
2020-05-15,2,TRUE,28174.65
2020-05-16,7,TRUE,20938.18
2019-12-26,4,TRUE,2816.74
2019-06-01,4,TRUE,0.79
2019-05-07,11,TRUE,3793.63
2019-05-28,9,TRUE,34500.63
2019-08-08,8,TRUE,16475.1
2020-04-21,14,TRUE,-5185.2
2020-01-25,4,TRUE,-2132.19
2020-03-03,3,TRUE,85974.16
2020-01-10,6,TRUE,17880.68
2020-01-28,10,TRUE,46077.16
2020-07-29,1,TRUE,59552.79
2020-03-13,12,TRUE,57110.71
2020-03-13,9,TRUE,37034.43
2020-07-03,8,TRUE,29764.55
2019-09-08,7,TRUE,19445.68
2020-02-08,1,TRUE,27361.77
2020-01-05,5,TRUE,24574.69
2019-02-12,5,TRUE,4799.44
2019-10-02,8,TRUE,16053.36
2020-01-02,11,TRUE,9124.61
2019-11-12,8,TRUE,12655.0
2020-06-08,4,TRUE,-3663.94
2019-11-15,14,TRUE,6259.58
2020-08-07,1,TRUE,58407.52
2019-02-13,13,TRUE,190.81
2019-06-19,15,FALSE,8376.04
2020-05-09,11,TRUE,7102.0
2019-09-07,5,TRUE,9413.07
2019-07-20,15,TRUE,9534.09
2019-03-06,1,TRUE,19361.58
2020-06-13,14,FALSE,400.63
2019-10-17,12,TRUE,40653.47
2020-05-08,10,TRUE,16485.67
2020-03-18,7,TRUE,17921.29
2019-04-02,5,TRUE,207.21
2020-02-19,1,TRUE,42420.59
2020-08-14,10,TRUE,22329.69
2019-11-07,9,TRUE,33079.65
2020-09-25,5,TRUE,17311.14
2020-01-10,11,TRUE,12301.7
2020-10-11,3,TRUE,26226.09
2019-01-24,8,TRUE,7104.16
2020-08-25,15,TRUE,4388.12
2020-10-11,14,TRUE,6569.03
2019-04-26,2,TRUE,9055.14
2019-08-07,4,TRUE,458.5
2020-05-15,9,TRUE,35029.39
2019-03-05,12,TRUE,12961.46
2019-04-13,14,TRUE,2589.29
2019-12-11,15,TRUE,7336.94
2019-08-20,9,TRUE,18918.07
2019-09-09,10,TRUE,15109.23
2020-07-24,6,TRUE,38209.36
2019-04-18,4,TRUE,-6824.08
2020-02-18,14,TRUE,2731.39
2019-11-11,14,TRUE,3921.66
2019-12-04,15,TRUE,8463.78
2019-10-06,7,TRUE,26831.33
2020-01-05,6,TRUE,28811.06
2019-01-21,2,TRUE,5436.97
2020-02-09,9,TRUE,40638.88
2020-09-26,3,TRUE,43760.82
2019-07-12,13,TRUE,5179.56
2020-06-18,14,TRUE,378.67
2019-09-06,14,TRUE,4262.45
2020-09-21,12,TRUE,18884.58
2020-06-21,9,TRUE,29417.37
2019-09-18,10,TRUE,10924.3
2019-04-16,15,TRUE,2221.6
2019-10-14,15,TRUE,4248.28
2019-03-19,3,TRUE,7824.15
2019-07-18,3,TRUE,23647.88
2020-06-28,15,TRUE,10649.19
2019-09-08,6,TRUE,18103.86
2020-10-28,4,TRUE,-434.36
2020-06-22,7,TRUE,22192.08
2019-05-02,1,TRUE,53182.41
2019-10-23,6,TRUE,18506.22
2020-10-22,6,TRUE,39853.21
2019-09-08,1,TRUE,20270.4
2019-04-18,8,TRUE,8843.52
2019-12-22,6,TRUE,16009.43
2019-10-05,13,TRUE,1685.77
2019-01-26,1,TRUE,14087.26
2019-12-26,6,TRUE,26567.62
2019-12-07,8,TRUE,20022.09
2019-10-23,6,TRUE,24052.06
2019-09-23,11,TRUE,6825.46
2020-07-29,13,TRUE,543.81
2020-04-15,11,TRUE,13579.17
2019-05-21,2,TRUE,10113.19
2019-04-13,15,TRUE,2713.46
2020-02-14,14,TRUE,2105.58
2019-03-01,6,TRUE,14525.46
2020-09-06,4,TRUE,10095.52
2019-10-24,9,TRUE,54031.86
2020-03-12,6,TRUE,24558.41
2020-10-10,15,TRUE,4316.58
2020-04-06,4,TRUE,-946.46
2019-11-10,6,TRUE,26118.72
2020-02-21,1,TRUE,39960.0
2019-08-21,11,TRUE,6696.93
2020-09-24,5,TRUE,21229.83
2020-02-25,14,TRUE,2020.83
2020-03-02,7,TRUE,15567.23
2020-08-04,12,TRUE,66600.85
2020-06-08,13,TRUE,2086.14
2020-02-24,10,TRUE,106244.03
2020-08-18,6,TRUE,28970.05
2019-05-14,11,TRUE,3380.32
2020-01-07,2,TRUE,59437.97
2020-10-20,15,TRUE,3483.12
2020-01-03,11,TRUE,7040.44
2019-06-17,1,TRUE,43206.59
2020-06-11,8,TRUE,20763.34
2020-10-04,4,TRUE,-268.17
2020-05-15,2,TRUE,12160.86
2020-02-27,5,TRUE,12230.95
2019-01-23,4,TRUE,1313.42
2019-04-08,3,TRUE,5559.66
2019-11-05,2,TRUE,47770.99
2020-09-06,5,TRUE,9559.88
2019-03-16,1,TRUE,9422.95
2019-03-24,3,TRUE,10229.85
2019-08-03,5,TRUE,6834.9
2020-06-25,12,TRUE,17142.65
2019-08-05,1,TRUE,54578.87
2019-03-01,10,TRUE,17344.83
2019-02-03,2,TRUE,7633.58
2019-12-08,15,TRUE,8689.14
2020-05-13,11,TRUE,6704.56
2019-11-24,14,TRUE,8880.31
2019-09-08,6,TRUE,13601.59
2020-02-21,1,TRUE,22637.44
2020-09-09,7,TRUE,78197.39
2019-06-05,12,TRUE,18966.22
2019-12-27,14,TRUE,3615.19
2019-05-22,14,TRUE,-2040.02
2019-10-25,13,FALSE,3343.55
2020-03-15,5,TRUE,26389.47
2019-05-03,8,TRUE,43146.87
2020-03-02,3,TRUE,66599.7
2020-10-22,10,TRUE,50744.13
2020-05-17,13,TRUE,4924.28
2019-07-26,2,TRUE,43070.52
2019-06-06,11,TRUE,25602.07
2019-04-06,8,TRUE,10212.49
2020-02-09,9,TRUE,47933.04
2020-06-28,9,TRUE,40555.17
2019-04-17,15,TRUE,3238.12
2020-09-25,3,TRUE,51000.26
2020-01-21,5,FALSE,25679.17
2020-02-16,6,TRUE,30630.27
2020-10-03,8,TRUE,15595.25
2019-02-28,12,TRUE,9917.76
2019-12-21,8,TRUE,17174.7
2020-09-17,12,TRUE,22521.61
2019-03-20,6,TRUE,10217.06
2020-06-01,7,TRUE,15279.8
2019-06-29,13,TRUE,3808.63
2020-10-25,5,TRUE,12700.68
2020-06-21,5,TRUE,7235.52
2019-07-27,3,TRUE,17635.71
2019-10-08,3,TRUE,13218.43
2019-09-10,12,TRUE,13269.86
2020-01-28,6,TRUE,15860.93
2020-01-02,9,TRUE,27175.51
2020-10-18,10,TRUE,57952.11
2019-01-02,15,TRUE,8766.06
2019-11-16,7,TRUE,19669.25
2020-06-03,4,TRUE,-2917.72
2019-10-21,13,TRUE,2958.83
2020-07-29,14,TRUE,1440.05
2020-06-18,2,TRUE,26257.52
2020-09-13,9,TRUE,46609.48
2019-07-02,8,TRUE,10332.08
2020-05-07,10,TRUE,17964.59
2020-05-12,2,TRUE,22455.44
2019-04-06,14,TRUE,5880.1
2019-07-28,5,TRUE,19954.36
2019-12-20,11,TRUE,3700.24
2020-01-07,14,TRUE,2264.8
2020-03-14,9,TRUE,35317.6
2019-10-13,13,TRUE,3007.8
2020-04-04,1,TRUE,58263.2
2019-09-21,5,TRUE,6086.82
2020-10-02,11,TRUE,17529.69
2020-06-06,13,TRUE,2835.47
2020-10-15,13,TRUE,-3298.69
2019-03-03,11,TRUE,12900.06
2019-11-27,7,TRUE,11260.65
2019-10-07,10,TRUE,12692.12
2020-04-16,3,TRUE,11906.3
2020-10-01,6,TRUE,41919.03
2019-02-10,12,TRUE,10374.96
2019-09-13,10,TRUE,19457.21
2019-07-02,11,TRUE,7681.02
2020-08-02,6,TRUE,22189.82
2019-10-12,15,TRUE,4400.0
2019-09-03,13,TRUE,-3425.36
2020-02-19,5,FALSE,14365.8
2020-02-23,15,TRUE,8125.85
2020-01-13,6,TRUE,20256.85
2019-12-24,12,TRUE,18243.87
2019-03-09,12,TRUE,15607.57
2019-04-26,14,TRUE,5854.59
2019-11-24,9,TRUE,38378.82
2019-11-26,12,TRUE,9630.46
2020-10-15,6,TRUE,41144.35
2020-03-11,7,TRUE,19743.8
2020-04-02,14,TRUE,-5290.07
2020-05-25,10,TRUE,19530.51
2020-02-19,9,TRUE,42931.33
2020-06-29,7,FALSE,20615.6
2019-10-19,11,TRUE,26259.97
2019-07-22,15,TRUE,9157.36
2019-12-23,13,TRUE,1185.79
2019-04-13,11,TRUE,6246.98
2020-07-11,10,TRUE,66495.37
2019-11-01,15,TRUE,8107.49
2019-01-11,1,TRUE,15477.04
2020-09-26,11,TRUE,5194.29
2020-03-17,7,TRUE,29236.01
2019-10-27,5,TRUE,7027.46
2020-06-24,4,TRUE,-2790.87
2019-03-23,3,TRUE,5440.93
2019-02-28,7,TRUE,13877.29
2020-03-10,13,TRUE,-1469.55
2019-02-22,6,TRUE,11789.55
2020-04-29,10,TRUE,35273.3
2019-12-27,2,TRUE,44776.79
2019-09-07,14,TRUE,9020.52
2020-04-23,7,TRUE,73360.86
2019-06-15,5,TRUE,2089.39
2020-05-23,2,TRUE,14207.73
2019-05-26,15,TRUE,5934.66
2019-04-14,5,TRUE,280.59
2020-07-14,3,TRUE,38154.39
2019-06-18,11,TRUE,21730.54
2020-07-28,14,TRUE,1342.53
2020-04-21,5,TRUE,6605.27
2019-05-25,3,TRUE,9164.69
2019-04-28,11,TRUE,13399.76
2019-03-04,6,TRUE,15961.6
2020-06-15,9,TRUE,24911.25
2020-07-01,12,TRUE,26453.43
2019-01-02,4,TRUE,2227.32
2020-06-11,4,TRUE,-2238.66
2019-05-17,5,TRUE,-347.75
2020-03-02,14,TRUE,8669.82
2020-04-17,7,TRUE,91171.01
2019-06-28,5,TRUE,2930.86
2020-10-11,5,TRUE,12170.32
2020-09-05,5,TRUE,17397.27
2020-05-08,6,TRUE,38172.17
2019-10-01,12,TRUE,39574.18
2019-04-12,8,TRUE,6981.73
2020-08-13,1,TRUE,54682.21
2019-08-19,2,TRUE,27048.37
2020-06-03,6,TRUE,68098.23
2019-07-27,11,TRUE,3660.08
2019-09-04,9,TRUE,29879.19
2020-08-10,13,TRUE,5068.7
2019-01-02,11,TRUE,43858.0
2020-10-06,11,TRUE,7971.56
2019-11-23,3,TRUE,28233.11
2019-03-06,1,TRUE,19830.39
2020-07-07,3,TRUE,31100.63
2020-06-27,11,TRUE,20621.19
2019-09-19,12,TRUE,10596.56
2019-05-22,3,TRUE,11271.8
2019-11-04,7,TRUE,15046.98
2019-09-26,12,TRUE,14075.07
2020-02-02,2,TRUE,28037.02
2020-01-25,9,TRUE,33708.08
2019-10-01,11,TRUE,23842.03
2020-01-04,3,TRUE,24625.16
2020-05-19,9,TRUE,43291.04
2020-10-25,6,TRUE,19367.11
2020-07-20,7,TRUE,24170.9
2020-03-09,9,TRUE,26569.96
2020-01-05,3,TRUE,20124.48
2020-07-05,12,TRUE,13748.82
2020-10-03,5,TRUE,7620.41
2019-10-03,13,TRUE,2476.19
2019-03-20,3,TRUE,11196.62
2020-05-06,9,TRUE,32385.66
2019-04-02,15,TRUE,4049.7
2019-04-17,11,TRUE,14805.33
2019-10-26,15,TRUE,3466.31
2019-03-07,11,TRUE,19680.3
2020-01-14,3,TRUE,17552.66
2019-09-27,1,TRUE,15128.27
2019-11-20,6,TRUE,23942.16
2020-02-07,6,TRUE,18754.9
